Sec	mm	kN							
18.380859	1.3672895	-21.038561							
18.480469	1.3293093	-20.924116							
18.580078	1.3388044	-22.221153							
18.679688	1.291329	-22.640781							
18.779297	1.3198142	-23.632633							
18.878906	1.291329	-23.975967							
18.978516	1.291329	-25.273005							
19.078125	1.2628438	-25.120411							
19.177734	1.2058734	-25.692633							
19.277344	1.1963784	-26.875225							
19.376953	1.1963784	-27.523745							
19.476563	1.1678931	-27.752632							
19.576172	1.1394079	-28.973373							
19.675781	1.1299129	-29.736336							
19.775391	1.0349621	-30.766335							
19.875	1.0634474	-31.147818							
19.974609	1.0824374	-32.215965							
20.074219	1.0349621	-32.483002							
20.173828	1.0349621	-33.398556							
20.273438	1.025467	-33.970779							
20.373047	1.0064769	-34.733742							
20.472656	0.90203112	-35.344112							
20.572266	0.95900154	-36.412258							
20.671875	0.92102122	-36.641148							
20.771484	0.9305163	-37.900036							
20.871094	0.94001138	-38.434113							
20.970703	0.85455573	-39.65485							
21.070313	0.81657547	-40.150776							
21.169922	0.83556563	-40.074482							
21.269531	0.75010997	-41.295219							
21.369141	0.75010997	-41.714851							
21.46875	0.75010997	-42.592258							
21.568359	0.75010997	-43.431519							
21.667969	0.71212965	-44.270775							
21.767578	0.66465431	-45.071888							
21.867188	0.67414939	-45.529663							
21.966797	0.65515924	-46.674107							
22.066406	0.65515924	-47.398922							
22.166016	0.66465431	-47.894848							
22.265625	0.58869374	-49.306332							
22.365234	0.62667406	-49.420773							
22.464844	0.58869374	-50.145588							
22.564453	0.55071348	-51.480774							
22.664063	0.56020856	-52.510773							
22.763672	0.48424798	-52.968552							
22.863281	0.48424798	-53.617069							
22.962891	0.45576274	-55.028549							
23.0625	0.43677261	-55.944107							
23.162109	0.40828741	-55.905956							
23.261719	0.43677261	-57.31744							
23.361328	0.39879233	-57.546326							
23.460938	0.36081204	-58.385586							
23.560547	0.32283175	-59.606327							
23.660156	0.33232683	-60.331142							
23.759766	0.28485149	-61.55188							
23.859375	0.30384162	-61.780769							
23.958984	0.30384162	-63.45929							
24.058594	0.23737612	-63.840771							
24.158203	0.23737612	-64.794472							
24.257813	0.18990077	-65.862617							
24.357422	0.22788106	-66.740028							
24.457031	0.20889091	-67.464844							
24.556641	0.1139402	-68.189659							
24.65625	0.12343527	-69.181511							
24.755859	0.066464841	-70.325951							
24.855469	0.17091063	-70.135216							
24.955078	0.047474701	-71.355949							
25.054688	0.056969773	-72.347801							
25.154297	0.056969773	-72.691139							
25.253906	0.028484559	-73.835579							
25.353516	-0.018990798	-74.827431							
25.453125	-0.085456297	-76.048172							
25.552734	-0.03798094	-76.429657							
25.652344	-0.094951369	-77.53595							
25.751953	-0.13293165	-78.718544							
25.851563	-0.11394151	-79.023727							
25.951172	-0.14242673	-80.091873							
26.050781	-0.14242673	-81.083725							
26.150391	-0.18990208	-81.46521							
26.25	-0.180407	-82.838539							
26.349609	-0.22788236	-83.944839							
26.449219	-0.22788236	-84.402618							
26.548828	-0.19939715	-85.585205							
26.648438	-0.27535772	-86.500763							
26.748047	-0.27535772	-87.530762							
26.847656	-0.32283306	-87.530762							
26.947266	-0.3513183	-88.78965							
27.046875	-0.32283306	-89.400024							
27.146484	-0.33232814	-90.315575							
27.246094	-0.37980351	-91.765205							
27.345703	-0.38929856	-92.451874							
27.445313	-0.44626901	-92.985947							
27.544922	-0.45576406	-93.481873							
27.644531	-0.47475421	-94.62632							
27.744141	-0.47475421	-96.228539							
27.84375	-0.53172463	-96.11409							
27.943359	-0.56020987	-97.678169							
28.042969	-0.55071479	-97.945206							
28.142578	-0.56970495	-98.670021							
28.242188	-0.57919997	-99.509277							
28.341797	-0.57919997	-100.53928							
28.441406	-0.62667537	-101.22594							
28.541016	-0.68364578	-101.22594							
28.640625	-0.66465563	-103.0952							
28.740234	-0.69314086	-103.2478							
28.839844	-0.71213096	-103.85816							
28.939453	-0.75960636	-105.00261							
29.039063	-0.71213096	-105.88002							
29.138672	-0.79758662	-106.49039							
29.238281	-0.84506196	-107.74928							
29.337891	-0.77859646	-107.97816							
29.4375	-0.81657678	-109.19891							
29.537109	-0.86405212	-109.84742							
29.636719	-0.85455704	-110.95372							
29.736328	-0.88304228	-111.79298							
29.835938	-0.94950777	-112.3652							
29.935547	-0.86405212	-113.16631							
30.035156	-0.88304228	-114.08186							
30.134766	-1.0064782	-114.57779							
30.234375	-0.94950777	-115.64594							
30.333984	-0.93051761	-116.37076							
30.433594	-1.0444585	-117.74409							
30.533203	-1.0064782	-117.5152							
30.632813	-1.1014289	-119.19372							
30.732422	-1.1014289	-119.80408							
30.832031	-1.110924	-120.33816							
30.931641	-1.1489042	-121.67335							
31.03125	-1.0919338	-122.24557							
31.130859	-1.2058747	-122.43631							
31.230469	-1.2153697	-123.50446							
31.330078	-1.1678944	-124.38187							
31.429688	-1.1773895	-125.22112							
31.529297	-1.2913303	-125.6789							
31.628906	-1.2628452	-127.24297							
31.728516	-1.3198155	-127.47186							
31.828125	-1.3198155	-128.04408							
31.927734	-1.3388057	-129.30298							
32.027344	-1.376786	-130.14223							
32.126953	-1.3483007	-130.8289							
32.226563	-1.376786	-131.32483							
32.326172	-1.4337564	-132.16408							
32.425781	-1.4052712	-133.00334							
32.525391	-1.4337564	-132.77446							
32.625	-1.4717367	-134.14778							
32.724609	-1.5002218	-135.06334							
32.824219	-1.4717367	-135.67371							
32.923828	-1.5571923	-136.66556							
33.023438	-1.5002218	-137.54297							
33.123047	-1.5476973	-138.22963							
33.222656	-1.6046677	-138.76372							
33.322266	-1.652143	-140.0226							
33.421875	-1.6616381	-140.2515							
33.521484	-1.6141628	-140.86186							
33.621094	-1.6616381	-141.89186							
33.720703	-1.7091135	-142.57852							
33.820313	-1.7186085	-142.69296							
33.919922	-1.6996183	-144.48593							
34.019531	-1.7186085	-144.63852							
34.119141	-1.7660838	-145.59222							
34.21875	-1.7565888	-146.2789							
34.318359	-1.785074	-147.23259							
34.417969	-1.8610346	-147.57593							
34.517578	-1.90851	-148.3389							
34.617188	-1.8895198	-149.40704							
34.716797	-1.8420445	-150.51334							
34.816406	-1.9464903	-150.81853							
34.916016	-1.9369951	-151.27631							
35.015625	-1.918005	-152.19185							
35.115234	-1.9559853	-153.06926							
35.214844	-1.9559853	-153.29816							
35.314453	-2.050936	-154.40445							
35.414063	-2.050936	-155.35815							
35.513672	-2.0319459	-155.54889							
35.613281	-2.0889163	-156.69333							
35.712891	-2.0889163	-157.87593							
35.8125	-2.0889163	-158.33371							
35.912109	-2.1079063	-158.90593							
36.011719	-2.2028573	-159.40186							
36.111328	-2.174372	-160.08852							
36.210938	-2.2218473	-160.58444							
36.310547	-2.2028573	-161.57629							
36.410156	-2.2693226	-162.49185							
36.509766	-2.2408373	-162.49185							
36.609375	-2.2408373	-163.82704							
36.708984	-2.2883129	-164.28482							
36.808594	-2.2788177	-164.93333							
36.908203	-2.3452833	-166.15407							
37.007813	-2.4117486	-166.84074							
37.107422	-2.3737683	-167.87074							
37.207031	-2.3547783	-168.21407							
37.306641	-2.4212439	-169.12962							
37.40625	-2.4022536	-169.8163							
37.505859	-2.4402339	-170.50296							
37.605469	-2.5066993	-171.41852							
37.705078	-2.5066993	-172.48666							
37.804688	-2.4782143	-172.98259							
37.904297	-2.5066993	-173.93629							
38.003906	-2.58266	-174.6611							
38.103516	-2.58266	-175.38593							
38.203125	-2.6111453	-175.88185							
38.302734	-2.6301353	-177.14073							
38.402344	-2.6966009	-178.05629							
38.501953	-2.6016502	-178.43777							
38.601563	-2.6681156	-179.65851							
38.701172	-2.715591	-179.9637							
38.800781	-2.7060959	-180.65036							
38.900391	-2.715591	-181.83296							
39	-2.6586206	-182.48148							
39.099609	-2.7630663	-183.47333							
39.199219	-2.7820566	-183.70221							
39.298828	-2.8295319	-185.18999							
39.398438	-2.8390269	-186.10555							
39.498047	-2.8485219	-186.60147							
39.597656	-2.8485219	-187.63147							
39.697266	-2.8675122	-188.24185							
39.796875	-2.8865023	-188.69962							
39.896484	-2.9054923	-189.65332							
39.996094	-2.9529679	-190.49258							
40.095703	-2.9814529	-190.95036							
40.195313	-2.9624629	-191.0648							
40.294922	-3.0004432	-192.1711							
40.394531	-2.9719579	-192.81963							
40.494141	-3.0574136	-193.73517							
40.59375	-3.0764036	-194.87962							
40.693359	-3.0574136	-195.3374							
40.792969	-3.0953939	-196.2148							
40.892578	-3.1333742	-197.3974							
40.992188	-3.123879	-197.96962							
41.091797	-3.1428692	-198.84703							
41.191406	-3.1428692	-199.07591							
41.291016	-3.2283249	-200.56369							
41.390625	-3.1998396	-200.98332							
41.490234	-3.2568099	-202.12776							
41.589844	-3.2473149	-202.54739							
41.689453	-3.2473149	-203.08147							
41.789063	-3.3137805	-203.69183							
41.888672	-3.3137805	-204.64554							
41.988281	-3.3707509	-205.94258							
42.087891	-3.3802459	-206.17146							
42.1875	-3.3707509	-207.01073							
42.287109	-3.3327706	-207.73553							
42.386719	-3.4277213	-208.15517							
42.486328	-3.4277213	-209.10887							
42.585938	-3.5131769	-210.21516							
42.685547	-3.4941869	-210.97813							
42.785156	-3.4657016	-211.85555							
42.884766	-3.5416622	-212.65665							
42.984375	-3.5891376	-213.91554							
43.083984	-3.5796425	-214.41147							
43.183594	-3.5986326	-214.33517							
43.283203	-3.6081276	-216.08998							
43.382813	-3.5701475	-216.58591							
43.482422	-3.6461079	-216.8148							
43.582031	-3.6461079	-217.73035							
43.681641	-3.6556029	-218.60776							
43.78125	-3.6840882	-219.33258							
43.880859	-3.6745932	-219.33258							
43.980469	-3.7505538	-221.16368							
44.080078	-3.7315636	-221.43073							
44.179688	-3.7600489	-221.35443							
44.279297	-3.7790389	-223.22368							
44.378906	-3.8644946	-223.52887							
44.478516	-3.8265142	-224.29184							
44.578125	-3.8265142	-225.28369							
44.677734	-3.8834848	-225.70331							
44.777344	-3.9119699	-226.92406							
44.876953	-3.9214649	-227.11479							
44.976563	-3.9784355	-228.18294							
45.076172	-3.9594452	-229.06035							
45.175781	-3.9689405	-228.90776							
45.275391	-3.9974256	-230.47183							
45.375	-4.0259109	-230.92961							
45.474609	-4.0164156	-231.42554							
45.574219	-4.0449009	-231.99776							
45.673828	-4.0733862	-232.95146							
45.773438	-4.0828815	-234.05775							
45.873047	-4.1398516	-234.47739							
45.972656	-4.1683369	-235.73627							
46.072266	-4.1683369	-236.04146							
46.171875	-4.2442975	-236.61368							
46.271484	-4.1968222	-237.71997							
46.371094	-4.2063169	-238.02516							
46.470703	-4.2158122	-238.17775							
46.570313	-4.2632875	-239.20775							
46.669922	-4.2537923	-240.08516							
46.769531	-4.2442975	-240.58109							
46.869141	-4.3202581	-241.00072							
46.96875	-4.3297529	-242.10701							
47.068359	-4.3772283	-242.67923							
47.167969	-4.4057136	-242.71738							
47.267578	-4.3962188	-244.12886							
47.367188	-4.3867235	-244.20515							
47.466797	-4.4911695	-244.54849							
47.566406	-4.4626842	-245.61664							
47.666016	-4.4247036	-245.76924							
47.765625	-4.5291495	-247.02812							
47.865234	-4.4721789	-246.72293							
47.964844	-4.5386448	-247.90553							
48.064453	-4.5671301	-247.18071							
48.164063	-4.5766249	-247.82924							
48.263672	-4.6430902	-248.47775							
48.363281	-4.5956149	-248.85924							
48.462891	-4.5861201	-249.66034							
48.5625	-4.6525855	-250.76665							
48.662109	-4.6525855	-251.33887							
48.761719	-4.6810708	-252.44516							
48.861328	-4.7380409	-252.59775							
48.960938	-4.7000608	-253.78035							
49.060547	-4.7855163	-253.47516							
49.160156	-4.7475362	-254.16182							
49.259766	-4.7665262	-254.88664							
49.359375	-4.8614769	-255.49701							
49.458984	-4.8804674	-256.18369							
49.558594	-4.8234968	-256.90848							
49.658203	-4.8804674	-257.70959							
49.757813	-4.8899622	-258.20554							
49.857422	-4.8899622	-258.20554							
49.957031	-4.9089522	-259.50256							
50.056641	-4.9469328	-260.03665							
50.15625	-4.9374375	-260.26553							
0.15039063	-4.9469328	-241.42035							
0.25	-4.9754181	-240.27591							
0.34960938	-4.9469328	-237.94887							
0.44921875	-4.8899622	-235.54553							
0.54882813	-4.8899622	-232.95146							
0.6484375	-4.8994575	-231.84517							
0.74804688	-4.8329921	-229.13664							
0.84765625	-4.8140016	-226.88591							
0.94726563	-4.7665262	-225.05479							
1.046875	-4.7570314	-222.49887							
1.1464844	-4.6810708	-220.55331							
1.2460938	-4.6810708	-218.56961							
1.3457031	-4.6620808	-216.92924							
1.4453125	-4.6525855	-214.64035							
1.5449219	-4.6146054	-212.73294							
1.6445313	-4.5386448	-211.16887							
1.7441406	-4.5481396	-209.56665							
1.84375	-4.5291495	-207.31592							
1.9433594	-4.4816742	-206.09517							
2.0429688	-4.4341989	-204.68369							
2.1425781	-4.3772283	-202.89073							
2.2421875	-4.4531889	-200.60184							
2.3417969	-4.3582382	-199.26666							
2.4414063	-4.3012681	-197.43555							
2.5410156	-4.2917728	-195.3374							
2.640625	-4.2727828	-193.96407							
2.7402344	-4.3012681	-191.98036							
2.8398438	-4.2442975	-190.49258							
2.9394531	-4.1683369	-188.62332							
3.0390625	-4.1398516	-186.94481							
3.1386719	-4.1018715	-185.15184							
3.2382813	-4.0449009	-183.28259							
3.3378906	-3.9974256	-182.17628							
3.4375	-4.0733862	-180.38333							
3.5371094	-3.9784355	-178.13258							
3.6367188	-3.9974256	-176.79741							
3.7363281	-3.9499502	-175.00444							
3.8359375	-3.9024749	-172.94444							
3.9355469	-3.8360095	-171.45667							
4.0351563	-3.8549995	-170.00703							
4.1347656	-3.8265142	-167.71814							
4.234375	-3.8075242	-165.96333							
4.3339844	-3.7600489	-164.81889							
4.4335938	-3.7030785	-163.02592							
4.5332031	-3.6556029	-161.5							
4.6328125	-3.6556029	-159.78334							
4.7324219	-3.6556029	-157.95222							
4.8320313	-3.6461079	-156.99852							
4.9316406	-3.5701475	-154.97667							
5.03125	-3.5796425	-153.10741							
5.1308594	-3.4941869	-151.61963							
5.2304688	-3.4657016	-149.94112							
5.3300781	-3.4846919	-148.98741							
5.4296875	-3.4467115	-147.23259							
5.5292969	-3.3897409	-145.36334							
5.6289063	-3.3897409	-143.83742							
5.7285156	-3.3517609	-141.85371							
5.828125	-3.3137805	-140.40408							
5.9277344	-3.2758002	-138.64926							
6.0273438	-3.2188299	-137.39038							
6.1269531	-3.2378199	-135.59741							
6.2265625	-3.2188299	-134.52927							
6.3261719	-3.2093346	-133.30853							
6.4257813	-3.1903446	-131.47742							
6.5253906	-3.1048889	-129.57001							
6.625	-3.0669086	-127.92964							
6.7246094	-3.0194333	-126.7089							
6.8242188	-3.0479186	-125.03038							
6.9238281	-2.9529679	-123.77149							
7.0234375	-2.9149876	-122.24557							
7.1230469	-2.9434726	-121.06297							
7.2226563	-2.9054923	-119.30816							
7.3222656	-2.9149876	-118.39261							
7.421875	-2.8010466	-116.86668							
7.5214844	-2.8295319	-115.07372							
7.6210938	-2.7915516	-113.81483							
7.7207031	-2.725086	-111.67854							
7.8203125	-2.6491256	-110.61038							
7.9199219	-2.6776106	-109.08446							
8.0195313	-2.6586206	-107.86372							
8.1191406	-2.6301353	-106.49039							
8.21875	-2.5731649	-104.92632							
8.3183594	-2.592155	-103.51483							
8.4179688	-2.5066993	-102.02705							
8.5175781	-2.5351846	-100.61557							
8.6171875	-2.5066993	-99.432983							
8.7167969	-2.5066993	-97.716316							
8.8164063	-2.4307389	-96.304832							
8.9160156	-2.3642733	-95.465576							
